Age,Weight_kg,target_derm,age_squared,weight_zscore_by_breed,age_weight_interaction,breed_is_other,is_vaccinated,has_parasite_history,has_chronic_illness,has_allergies,has_skin_history,has_heart_history,has_dental_issues,has_kidney_history,has_surgery_history,no_previous_conditions,chronic_conditions_count,has_fever,has_diarrhea,has_weight_loss,has_pain,has_coughing,has_lethargy,has_weakness,has_vomiting,has_anorexia,has_sneezing,has_pains,has_loss_of_appetite,has_death,has_depression,has_lameness,has_nasal_discharge,has_uteria_inertia,has_fetopelvic_dispropotion,has_malpresentation,has_swelling,has_blindness,has_dehydration,has_dyspnea,has_difficulty_in_breathing,has_dullness,has_poor_appetite,has_skin_rashes,has_difficulty_breathing,has_emaciation,has_ruffled_feathers,gi_symptoms_count,respiratory_symptoms_count,systemic_symptoms_count,neurological_symptoms_count,dermatological_symptoms_count,total_symptoms_count,fever_and_diarrhea,fever_and_vomiting,weightloss_and_anorexia,pain_and_vomiting,coughing_and_sneezing,weakness_and_weightloss,breed_grouped_beagle,breed_grouped_boxer,breed_grouped_bulldog,breed_grouped_german shepherd,breed_grouped_golden retriever,breed_grouped_labrador retriever,breed_grouped_mixed breed,breed_grouped_poodle,breed_grouped_rottweiler,breed_grouped_yorkshire terrier,age_bucket_puppy,age_bucket_adult,age_bucket_senior,ruta_imagen
0.5,15.8,0,0.25,-0.5342836859760804,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,train\Healthy\images-1_jpg.rf.d1e130fe8ecebdefcfd637f093b1c3d3.jpg
8.9,33.3,1,79.21000000000001,2.390908891648332,296.37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\ringworm\Day-4-of-ringworm-treatment_00171_jpg.rf.b25d75440a0c521d14198a7341ca20e3.jpg
9.3,8.5,1,86.49000000000001,1.1761790283212783,79.05000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\ringworm\436724346_1101576490931453_293184214701696605_n_jpg.rf.12efa9b9538056b7b967c9a1eb928019.jpg
0.7,18.1,1,0.4899999999999999,-0.8406145446853909,12.67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,train\ringworm\WIN_20240514_17_43_16_Pro_jpg.rf.91fe776d5e554f9094735aac677f476a.jpg
8.4,19.2,0,70.56,-0.1880815051011387,161.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\009_jpg.rf.1fd488f91d5c31fe42c60a0d377563aa.jpg
9.0,34.7,0,81.0,-0.1001041434791793,312.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\pic43_jpg.rf.5ad76f2a4ae190bc973bab6a0e7764ff.jpg
6.8,30.6,0,46.24,0.9727140425383726,208.08,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\best-dog-food-for-skin-allergies-feature-2_jpg.rf.bfa6f4d3d76c0d77788ef3805db06d30.jpg
0.5,17.0,1,0.25,-1.1273249286906826,8.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,train\Dermatitis\1000010727_x4_jpg.rf.5baed8fccdb2a73d4a5e981cba0d903d.jpg
2.6,41.3,1,6.760000000000001,1.088920755178725,107.38,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Hypersensitivity\B9781416056638000070_f007-035-9781416056638_jpg.rf.62ee59ea50be6364b40df96a84d24364.jpg
8.4,37.3,1,70.56,0.3165794669320812,313.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Fungal_infections\pic73_jpg.rf.fd8c5bc8ae1e45649fd648b20fa25286.jpg
0.5,25.0,1,0.25,-1.84761043393095,12.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,train\Fungal_infections\fung5_jpg.rf.3de694d8bd0f1f63b40dcfda14118232.jpg
13.7,37.3,0,187.69,0.3682996044769641,511.00999999999993,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\HEALTHY_024_jpg.rf.3218681ed5c5f3f3011f630badbb2f19.jpg
11.1,30.8,0,123.21,-0.6844417069532287,341.88,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\pic65_jpg.rf.4fea6dd8f973df064792c6832e3e5521.jpg
15.0,38.6,1,225.0,0.6487898826354982,579.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\ringworm\WIN_20240514_17_38_33_Pro_jpg.rf.2e4523244981d0e982c2f79b4980b287.jpg
7.6,25.5,0,57.76,0.4534107712259596,193.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,train\Healthy\HEALTHY_018_jpg.rf.4882c2a7bc9d68d9ac856c98c08641c7.jpg
11.1,4.3,0,123.21,-0.9821451120625802,47.73,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_221_jpg.rf.41f81e225c697dcc627579879cb30fe2.jpg
5.6,25.4,0,31.36,-1.607448192053117,142.23999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_008_jpg.rf.418b3a840570b504ea4e1042de9f8078.jpg
12.6,6.3,0,158.76,0.111922189609707,79.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\Image_18_jpg.rf.237a8c178457176802cd8f01dcd69a5c.jpg
7.1,15.0,0,50.41,-1.4996752455166114,106.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_123_jpg.rf.9fc076b0091cf7ac92268a88a63ed0b1.jpg
4.0,32.4,0,16.0,1.1559975500604005,129.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\dogs_096_jpg.rf.1c132bc3c9c677933c527fde4a56e9d9.jpg
14.2,40.2,1,201.64,0.9004175833162515,570.84,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\demodicosis\1-52-_png_jpg.rf.13a26b9bb9f76955349dfaf3ff0aed3a.jpg
0.5,34.5,0,0.25,0.0148781798959503,17.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,train\Healthy\dogs_013_jpg.rf.ac6b7154120fc9e2d3973fb2f4e3d86c.jpg
11.4,38.4,1,129.96,0.5088999320505847,437.76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000150_png_jpg.rf.3d797486cfe9c87772b411f55119779d.jpg
0.5,26.8,0,0.25,1.0118995925815693,13.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_096_jpg.rf.22e968425da3b794b0477d11df173125.jpg
12.5,29.7,0,156.25,1.6449354203049904,371.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_179_jpg.rf.6b0e0fce20042f31eca5168d9adb42cb.jpg
3.0,45.0,0,9.0,1.7554953195778542,135.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\HEALTHY_046_jpg.rf.79740ec8fca141d007737888904d44a1.jpg
6.8,15.8,1,46.24,-1.3295950646569414,107.44,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\ringworm\436996564_1168053864147468_7935871064142461185_n_jpg.rf.153583c8337afd00fc707d6a599c5a49.jpg
13.8,18.7,1,190.44000000000003,-0.7562349607148838,258.06,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000482_png_jpg.rf.6bada143aaf5bd1f28871ee3aca8d03f.jpg
10.4,5.0,0,108.16,-0.6224244219986037,52.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_008_jpg.rf.418b3a840570b504ea4e1042de9f8078.jpg
9.2,9.0,1,84.63999999999999,1.4331223783669758,82.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\ringworm\R20_png_jpg.rf.79dce8f2c430e58579df3df570a8b729.jpg
3.3,4.6,0,10.89,-0.7631487696594387,15.179999999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\HEALTHY_037_jpg.rf.d97b6f2edcbc7c9b6f8c8be98dd88d8a.jpg
8.2,41.0,0,67.24,0.963475576876138,336.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_020_jpg.rf.b4bdc953aaee3f7f5802f0e283ac9d60.jpg
9.3,15.0,0,86.49000000000001,-1.4996752455166114,139.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\024_jpg.rf.885ac02235ce0a864c13becc96d76344.jpg
14.5,33.9,1,210.25,-0.1545676136551453,491.55,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\ringworm\R49_png_jpg.rf.b843542725b820c3def4383b397e0bf3.jpg
5.9,36.8,0,34.81,0.2291610736963979,217.12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,5,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_030_jpg.rf.9367e1b0e5b084a1888a97700e52f143.jpg
0.5,4.7,1,0.25,-0.7116740073494886,2.35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,train\Hypersensitivity\B9781416056638000070_f007-004-9781416056638_jpg.rf.b64d9f89916cafacaef4b3bf5373e3e3.jpg
7.1,25.6,0,50.41,-1.7395172613256855,181.76,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\images-2_jpg.rf.484b75e6a33f2708db339943f4e531c3.jpg
13.3,26.9,1,176.89,-1.1658410246644508,357.77,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Fungal_infections\1670_jpg.rf.27703f0bffe5df4a8aef160dc5232c41.jpg
9.5,28.0,1,90.25,1.069839244536537,266.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\demodicosis\1-30-_png_jpg.rf.3901fc394d1ff02f97d6294ef4e40288.jpg
7.1,29.9,0,50.41,1.468128719666919,212.29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_231_jpg.rf.766755fc1501b720617828b81c3c2568.jpg
12.9,4.9,1,166.41,-0.673813092007743,63.21000000000001,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Dermatitis\1000010511_x16_jpg.rf.2b5f0b4a6f5131d3ace70beb6a030989.jpg
4.2,45.0,0,17.64,1.6628227227616044,189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_041_jpg.rf.4e72c7279aec0c0d5db58345a5661866.jpg
13.1,22.9,0,171.61,0.1798665404726266,299.98999999999995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_148_jpg.rf.ccf2551296608a34a7d0da9ff89ab5f0.jpg
1.1,32.8,1,1.2100000000000002,-0.4423991900625167,36.08,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Hypersensitivity\B9781416056638000070_f007-002-9781416056638_jpg.rf.4ab9952a89984959011d5becc35720fb.jpg
9.3,24.7,0,86.49000000000001,-1.8863640426071373,229.71,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_029_jpg.rf.004ae9de03fc6114b127b11c1266fe7d.jpg
4.0,5.4,0,16.0,-0.3513506711798403,21.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\dogs_179_jpg.rf.02184225da13515197081fa819c9512c.jpg
1.4,32.3,1,1.96,-0.5324768339002369,45.21999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Fungal_infections\fungal3_jpg.rf.1a8c630785e1ba3d610b8b90be777e9f.jpg
4.1,21.3,1,16.81,-0.1602938212467123,87.33,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Dermatitis\hotspot-3-_jpg.rf.9b944344ca5dbc6061719f174afdb879.jpg
4.7,37.5,0,22.090000000000003,0.351546824226355,176.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_016_jpg.rf.db6d55f6d735a99b82c9a9e7db2dd19e.jpg
10.0,33.1,1,100.0,-0.3883526037598839,331.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\demodicosis\IMG_5171_jpeg_jpg.rf.0536a17b306bb6aa2f1cbe403b8db487.jpg
2.8,41.7,0,7.839999999999999,1.085861327406095,116.76,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\666_jpg.rf.a57296a4c12c4b0ce2403d5e9a2caa3c.jpg
11.6,38.0,0,134.56,0.4389652174620383,440.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\pic8_jpg.rf.3a6aa4f153cb1889b32b27fadaed70d5.jpg
6.1,37.5,1,37.21,0.4607700430781134,228.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\ringworm\R7_png_jpg.rf.35b021ca45d501056a3738d0b0931488.jpg
12.1,38.2,0,146.41,0.5304393633848614,462.22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\HEALTHY_022_jpg.rf.a15a58c8f63517f351f8ec9aca393689.jpg
2.5,3.0,0,6.25,-1.650197822181393,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\HEALTHY_012_jpg.rf.068365613f551f9e978ed4b3021cec04.jpg
7.4,6.5,0,54.760000000000005,0.1484056281384886,48.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\Image_20_jpg.rf.87b28e69485c2c214be188c40097b86c.jpg
11.9,4.1,1,141.61,-1.0849224520808591,48.79,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\ringworm\R30_png_jpg.rf.8eb0c3165a83537585cde0c6411115a4.jpg
9.8,24.0,0,96.04000000000002,0.4137267891546727,235.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_025_jpg.rf.8c963580e97073541b0f201ff5191276.jpg
4.4,23.8,0,19.360000000000003,0.3570349432125126,104.72,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\030_jpg.rf.49d261b19fba40b41edef8b16b528773.jpg
3.9,25.4,1,15.21,0.5248115417265398,99.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\demodicosis\P18_png_jpg.rf.978c767f22d311dfed02ed80fe41639b.jpg
9.4,41.2,0,88.36000000000001,0.998442934170412,387.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\pic22_jpg.rf.94dee61066749946877f4c241454f1d5.jpg
8.9,30.4,0,79.21000000000001,-0.6220887594063715,270.56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\HEALTHY_002_jpg.rf.d776e87db93e768d05c1aff53f074f97.jpg
